Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%),Feedback Knock Correction (1-byte)** (degrees)
14405,0.00,5.62,6624,-0.00,0.67,-18.00,5.7500,-64.00,-11,50,167,1,10,0.03,50.20,68.24,0.00,13.71
14405,0.00,0.55,6596,0.00,0.67,-8.00,10.7500,-64.00,-11,50,35,1,10,25.64,50.20,68.18,0.00,-32.70
14405,0.00,1.26,6550,0.01,0.67,-8.00,5.3750,-64.00,-11,50,81,1,10,35.88,50.20,68.18,0.00,-16.52
14405,0.00,0.10,6469,3758679.75,0.67,-8.25,12.5000,-64.00,-11,50,200,1,10,56.36,50.20,63.21,0.00,25.31
15000,0.00,0.57,5441,0.00,0.67,-19.00,11.6250,-64.00,-11,50,36,1,11,273.94,50.20,989.46,0.00,-32.34
15156,0.00,0.47,4251,-12853554.00,0.67,-19.25,10.5000,-64.00,-11,50,49,1,9,312.37,50.20,53.27,0.00,-27.77
15156,0.00,0.22,4896,0.00,0.67,-15.75,3.6875,-64.00,-11,50,168,1,8,340.54,50.20,988.98,0.00,14.06
15156,0.00,0.07,4483,0.00,0.67,-13.50,7.5000,-64.00,-11,50,204,1,8,350.78,50.20,1102.43,0.00,26.72
15156,0.00,1.23,4822,17001308990261737000000000000000000000.00,0.67,-10.50,14.7500,-64.00,-11,50,11,1,9,337.98,50.20,1082.57,0.00,-41.13
15414,0.00,0.10,4658,53687480320.00,0.67,-8.50,5.0000,-64.00,-11,50,90,1,10,337.98,50.20,216.05,0.00,-13.36
15551,0.00,0.22,5126,0.00,0.67,-7.00,0.0000,-64.00,-11,49,229,1,10,279.10,50.20,532.96,0.00,35.51
15563,0.00,1.63,5153,0.00,0.67,-6.50,12.0000,-64.00,-11,49,5,1,10,281.66,50.20,364.65,0.00,-43.24
15563,0.00,0.82,5024,0.00,0.67,-6.50,8.0000,-64.00,-11,49,53,1,10,281.66,50.20,230.96,0.00,-26.37
15563,0.00,2.07,5026,0.00,0.67,-6.50,4.0000,-64.00,-11,49,53,1,10,276.54,50.20,23.05,0.00,-26.37
15563,0.00,0.07,4891,0.00,0.67,-6.25,14.0000,-64.00,-11,49,38,1,9,291.90,50.20,1181.34,0.00,-31.64
15563,0.00,0.14,4979,52773.40,0.67,-6.50,12.0000,-64.00,-11,50,198,1,9,299.58,50.20,1131.86,0.00,24.61
15563,0.00,0.10,4800,0.01,0.67,-6.75,8.0000,-64.00,-11,50,117,1,9,314.94,50.20,1003.09,0.00,-3.87
15563,0.00,0.01,4858,14427623002210304.00,0.67,-7.25,12.0000,-64.00,-11,50,148,1,10,340.54,50.20,651.67,0.00,7.03
16159,0.00,0.28,5248,0.00,0.67,-6.75,14.0000,-64.00,-11,49,117,1,10,281.66,50.20,696.38,0.00,-3.87
16429,0.00,0.49,5209,0.00,0.67,-6.50,10.0000,-64.00,-11,49,102,1,10,284.22,50.20,696.38,0.00,-9.14
16703,0.00,1.55,5784,-3931179305421242400.00,0.67,-5.50,0.0000,-64.00,-11,48,106,1,10,289.33,50.20,701.42,0.00,-7.73
16703,0.00,0.55,5732,-1028358424097242500000000.00,0.67,-5.25,0.0000,-64.00,-11,48,150,1,10,289.33,50.20,701.42,0.00,7.73
16703,0.00,1.49,5666,-268983161444365270000000000000.00,0.67,-5.50,0.0000,-64.00,-11,48,55,1,10,291.89,50.20,701.42,0.00,-25.66
16703,0.00,2.18,5584,-279671194775699230000000000000000000.00,0.67,-5.50,12.0000,-64.00,-11,48,206,1,10,291.89,50.20,701.40,0.00,27.42
16703,0.00,2.10,5609,-17466453778948784000000000000000000.00,0.67,-5.75,4.0000,-64.00,-11,48,211,1,10,291.89,50.20,701.40,0.00,29.18
16703,0.00,2.04,5512,-1088504119095609400000000000000000.00,0.67,-5.75,0.0000,-64.00,-11,48,61,1,10,289.33,50.20,701.38,0.00,-23.55
16724,0.00,2.17,5530,-17774014287185056000000000000000000000.00,0.67,-5.50,12.0000,-64.00,-11,48,55,1,10,286.77,50.20,701.36,0.00,-25.66
16724,0.00,1.88,5410,-70937687023952510000000000000000000000.00,0.67,-5.50,12.0000,-64.00,-11,48,106,1,10,286.77,50.20,701.36,0.00,-7.73
16724,0.00,2.31,5405,0.00,0.67,-6.00,8.0000,-64.00,-11,49,171,1,10,286.78,50.20,701.34,0.00,15.12
16724,0.00,0.43,5348,0.00,0.67,-6.25,6.0000,-64.00,-11,49,134,1,10,289.34,50.20,696.38,0.00,2.11
16724,0.00,0.58,5311,0.00,0.67,-6.25,8.0000,-64.00,-11,49,230,1,10,286.78,50.20,696.39,0.00,35.86
17433,0.00,1.61,5822,-3842753142194176.00,0.67,-5.25,0.0000,-64.00,-11,48,200,1,10,286.77,50.20,701.44,0.00,25.31
17727,0.00,0.08,5884,-899510.69,0.67,-5.25,0.0000,-64.00,-11,48,250,1,10,284.21,50.20,701.44,0.00,42.89
17863,0.00,1.57,6354,-0.00,0.67,-6.00,9.0625,-64.00,-11,47,26,1,10,79.40,50.20,518.42,0.00,-35.86
17863,0.00,0.24,6354,0.00,0.67,-5.00,2.0625,-64.00,-11,47,44,1,10,130.61,50.20,557.98,0.00,-29.53
17863,0.00,2.11,6288,3.55,0.67,-5.00,4.0000,-64.00,-11,47,44,1,10,186.93,50.20,587.68,0.00,-29.53
18009,0.00,1.46,5913,-3.44,0.67,-5.25,0.0000,-64.00,-11,48,150,1,10,284.21,50.20,696.51,0.00,7.73
18009,0.00,1.70,5959,-3.46,0.67,-5.25,4.0000,-64.00,-11,48,150,1,10,284.21,50.20,691.56,0.00,7.73
18009,0.00,0.92,5995,-0.00,0.67,-5.25,0.0000,-64.00,-11,48,250,1,10,276.53,50.20,691.58,0.00,42.89
18009,0.00,0.13,6002,-0.00,0.67,-5.25,4.0000,-64.00,-11,48,150,1,10,266.29,50.20,676.73,0.00,7.73
18009,0.00,0.29,6045,-0.00,0.67,-5.25,2.0000,-64.00,-11,48,50,1,10,263.73,50.20,666.85,0.00,-27.42
18009,0.00,0.46,6114,-0.00,0.67,-5.00,10.0000,-64.00,-11,47,194,1,10,261.17,50.20,656.95,0.00,23.20
18009,0.00,0.65,6149,72877767797217880000000000000000000.00,0.67,-5.25,6.0000,-64.00,-11,47,200,1,10,248.37,50.20,656.97,0.00,25.31
18009,0.00,1.02,6194,17355768801737558000000000000.00,0.67,-5.25,14.0000,-64.00,-11,47,200,1,10,245.81,50.20,637.17,0.00,25.31
18009,0.00,0.88,6215,1092158962645715800000000000.00,0.67,-5.25,10.0000,-64.00,-11,47,150,1,10,233.01,50.20,632.22,0.00,7.73
18009,0.00,1.43,6274,247838588010496.00,0.67,-5.00,0.0000,-64.00,-11,47,44,1,10,230.45,50.20,617.37,0.00,-29.53
18571,0.00,5.94,6196,0.00,0.67,-29.75,0.0000,-64.00,-11,47,213,1,8,0.02,50.20,611.51,0.00,29.88
19009,0.00,22.48,4055,-61976720351038835000000000000000000.00,0.67,-31.25,2.3750,-64.00,-11,47,129,1,9,0.01,50.20,1152.01,0.00,0.35
19009,0.00,21.04,4169,-977299423767836500000000000000000.00,0.67,-31.25,8.0000,-64.00,-11,47,170,1,9,0.01,50.20,1170.88,0.00,14.77
19009,0.00,20.13,4319,-967044243857589100000000000000.00,0.67,-31.00,4.0625,-64.00,-11,47,33,1,9,0.01,50.20,1205.53,0.00,-33.40
19009,0.00,18.10,4466,-933239517663416100000000.00,0.67,-31.00,4.9375,-64.00,-11,47,83,1,9,0.01,50.20,1215.43,0.00,-15.82
19009,0.00,17.78,4614,-230489795697938800000.00,0.67,-31.00,15.1250,-64.00,-11,47,182,1,8,0.01,50.20,472.90,0.00,18.98
19009,0.00,15.85,4799,-3726243428789236300000.00,0.67,-30.75,0.0000,-64.00,-11,47,2,1,8,0.01,50.20,492.70,0.00,-44.30
19009,0.00,15.55,4930,-967587427186257300000000.00,0.67,-30.75,1.1250,-64.00,-11,47,42,1,8,0.01,50.20,492.70,0.00,-30.23
19009,0.00,15.50,5099,-4111277752876478000000000000000.00,0.67,-30.75,13.3125,-64.00,-11,47,16,1,8,0.01,50.20,492.70,0.00,-39.38
19025,0.00,14.77,5266,-1091538833780534500000000000000000000.00,0.67,-30.75,9.5625,-64.00,-11,47,155,1,8,0.01,50.20,492.70,0.00,9.49
19025,0.00,15.13,5470,0.00,0.67,-30.75,2.6250,-64.00,-11,47,22,1,8,0.02,50.20,492.70,0.00,-37.27
19025,0.00,15.27,5615,0.00,0.67,-30.50,11.5000,-64.00,-11,47,22,1,8,0.02,50.20,492.70,0.00,-37.27
19025,0.00,13.84,5830,0.00,0.67,-31.00,12.1250,-64.00,-11,47,17,1,7,0.02,50.20,1210.48,0.00,-39.02
19025,0.00,13.03,6004,0.00,0.67,-31.25,13.7500,-64.00,-11,47,102,1,6,0.02,50.20,571.90,0.00,-9.14
19954,0.00,22.44,3892,-62610028806234790000000000000000000000.00,0.67,-31.25,0.6250,-64.00,-11,47,85,1,9,0.01,50.20,1132.21,0.00,-15.12
20204,0.00,67.28,2289,-197399659797178100000000000.00,0.67,-31.75,10.6250,-64.00,-11,48,136,1,9,0.01,50.20,850.04,0.00,2.81
20204,0.00,66.44,2406,-3201840328397250500000000000.00,0.67,-31.75,4.5000,-64.00,-11,48,146,1,9,0.01,50.20,850.04,0.00,6.33
20204,0.00,63.98,2542,-51739611950233380000000000000.00,0.67,-31.75,13.2500,-64.00,-11,48,195,1,9,0.01,50.20,850.04,0.00,23.55
20204,0.00,54.34,2647,-53512438913892410000000000000000.00,0.67,-31.75,14.8750,-64.00,-11,48,236,1,9,0.01,50.20,850.04,0.00,37.97
20204,0.00,42.11,2778,-55459723663505350000000000000000000.00,0.67,-31.50,2.0000,-64.00,-11,48,28,1,9,0.01,50.20,850.04,0.00,-35.16
20204,0.00,37.62,2903,-57447582584034130000000000000000000000.00,0.67,-31.50,7.1250,-64.00,-11,48,76,1,9,0.01,50.20,850.04,0.00,-18.28
20215,0.00,34.71,2995,0.00,0.67,-31.50,3.5625,-64.00,-11,48,112,1,9,0.02,50.20,850.04,0.00,-5.62
20215,0.00,35.13,3147,0.00,0.67,-31.50,1.8750,-64.00,-11,48,141,1,9,0.02,50.20,850.04,0.00,4.57
20215,0.00,30.39,3258,0.00,0.67,-31.50,4.0000,-64.00,-11,48,156,1,9,0.02,50.20,850.04,0.00,9.84
20215,0.00,30.18,3407,0.00,0.67,-31.50,3.8750,-64.00,-11,48,220,1,9,0.02,50.20,850.04,0.00,32.34
20215,0.00,27.82,3506,-60600604851379410000000000000000000000.00,0.67,-31.50,15.1250,-64.00,-11,48,212,1,9,0.01,50.20,850.04,0.00,29.53
20215,0.00,25.79,3636,-61279502736235240000000000000000000000.00,0.67,-31.50,11.4375,-64.00,-11,48,248,1,9,0.01,50.20,1067.85,0.00,42.19
20215,0.00,24.01,3764,-61949309030986230000000000000000000000.00,0.67,-31.25,6.6250,-64.00,-11,48,25,1,9,0.01,50.20,1087.65,0.00,-36.21
20799,0.00,67.92,2176,-780966153258026700000000000.00,0.67,-31.75,13.5625,-64.00,-11,48,136,1,9,0.01,50.20,850.04,0.00,2.81
20799,0.00,68.19,2062,-198147796427582100000000000000.00,0.67,-31.75,8.4375,-64.00,-11,48,118,1,9,0.01,50.20,850.04,0.00,-3.52
20799,0.00,66.27,1934,-3130982775341547600000000000000.00,0.67,-31.75,4.0000,-64.00,-11,48,146,1,9,0.01,50.20,850.04,0.00,6.33
20799,0.00,64.92,1837,-3093689831658075500000000000000.00,0.67,-31.75,12.8750,-64.00,-11,49,149,1,9,0.01,50.20,850.04,0.00,7.38
20799,0.00,63.91,1711,-46764419299923400000000000.00,0.67,-31.75,9.0625,-64.00,-11,49,131,1,9,0.01,50.20,845.02,0.00,1.05
20799,0.00,62.96,1611,-180524467205738600000000.00,0.67,-31.75,1.8750,-64.00,-11,49,138,1,9,0.01,50.20,840.01,0.00,3.52
21033,0.00,44.78,1051,-47992404934039810000000000000000000000.00,0.67,-31.75,2.5000,-64.00,-11,49,218,1,9,0.01,50.20,839.87,0.00,31.64
21033,0.00,50.21,1173,-47255484027068090000000000000000000.00,0.67,-31.75,2.6250,-64.00,-11,49,181,1,9,0.01,50.20,839.87,0.00,18.63
21033,0.00,49.80,1268,-731893438159117100000000000000.00,0.67,-31.75,11.4375,-64.00,-11,49,154,1,9,0.01,50.20,839.89,0.00,9.14
21033,0.00,56.33,1391,-11023660092198274000000.00,0.67,-31.75,10.3750,-64.00,-11,49,138,1,9,0.01,50.20,839.91,0.00,3.52
21033,0.00,65.14,1504,-174338862767325300000.00,0.67,-31.75,9.6875,-64.00,-11,49,144,1,9,0.01,50.20,839.95,0.00,5.62
21159,0.00,44.53,966,0.00,0.67,-31.75,5.3750,-64.00,-11,49,240,1,10,0.02,50.20,384.51,0.00,39.38
21276,0.00,39.75,827,0.00,0.67,-31.75,9.8750,-64.00,-11,49,236,1,10,0.02,50.20,909.23,0.00,37.97
21512,0.00,34.47,854,0.00,0.67,-31.75,10.6250,-64.00,-11,49,252,1,10,0.02,50.20,1146.83,0.00,43.59
21512,0.00,36.38,814,0.00,0.67,-31.50,7.5000,-64.00,-11,49,2,1,10,0.02,50.20,1127.04,0.00,-44.30
21624,0.00,35.98,904,0.00,0.67,-31.50,3.5000,-64.00,-11,49,2,1,9,0.02,50.20,904.26,0.00,-44.30
21624,0.00,33.53,881,0.00,0.67,-31.75,2.8750,-64.00,-11,49,252,1,10,0.02,50.20,602.30,0.00,43.59
22354,0.00,40.14,940,0.00,0.67,-31.75,12.0000,-64.00,-11,49,246,1,9,0.02,50.20,904.26,0.00,41.48
22764,0.00,63.34,912,0.00,0.67,-31.75,9.2500,-64.00,-11,50,141,1,8,0.02,50.20,473.60,0.00,4.57
22764,0.00,62.93,944,0.00,0.67,-31.75,3.0000,-64.00,-11,50,144,1,8,0.02,50.20,468.65,0.00,5.62
22764,0.00,62.46,967,0.00,0.67,-31.75,13.1250,-64.00,-11,50,146,1,8,0.02,50.20,468.65,0.00,6.33
22764,0.00,53.46,978,0.00,0.67,-31.75,15.1250,-64.00,-11,50,159,1,8,0.02,50.20,473.60,0.00,10.90
22764,0.00,52.39,1000,0.00,0.67,-31.75,8.3750,-64.00,-11,50,159,1,8,0.02,50.20,473.56,0.00,10.90
22764,0.00,52.01,1008,0.00,0.67,-31.75,0.2500,-64.00,-11,50,149,1,8,0.02,50.20,478.51,0.00,7.38
22781,0.00,51.49,1008,0.00,0.67,-31.75,12.8750,-64.00,-11,50,138,1,8,0.02,50.20,493.36,0.00,3.52
22781,0.00,50.82,1021,0.00,0.67,-31.75,10.3750,-64.00,-11,50,151,1,8,0.02,50.20,77.54,0.00,8.09
22781,0.00,49.45,1010,0.00,0.67,-31.75,6.0000,-64.00,-11,50,183,1,9,0.02,50.20,849.77,0.00,19.34
22781,0.00,48.71,1010,0.00,0.67,-31.75,13.3750,-64.00,-11,50,189,1,9,0.02,50.20,859.67,0.00,21.45
22781,0.00,42.43,1002,0.00,0.67,-31.75,8.8750,-64.00,-11,50,183,1,9,0.02,50.20,864.62,0.00,19.34
22781,0.00,41.49,970,0.00,0.67,-31.75,10.3750,-64.00,-11,49,189,1,9,0.02,50.20,874.56,0.00,21.45
22781,0.00,40.73,961,0.00,0.67,-31.75,14.2500,-64.00,-11,49,218,1,9,0.02,50.20,899.31,0.00,31.64
22905,0.00,63.52,898,0.00,0.67,-31.75,5.1250,-64.00,-11,50,121,1,8,0.02,50.20,473.60,0.00,-2.46
22905,0.00,63.87,876,0.00,0.67,-31.75,8.8750,-64.00,-11,50,121,1,8,0.02,50.20,473.60,0.00,-2.46
22905,0.00,63.95,842,0.00,0.67,-31.75,11.0000,-64.00,-11,50,108,1,8,0.02,50.20,478.55,0.00,-7.03
23723,0.00,63.99,813,0.00,0.67,-31.75,11.6250,-64.00,-11,50,126,1,8,0.02,50.20,493.40,0.00,-0.70
23986,0.00,37.83,677,0.00,0.67,-31.75,8.1250,-64.00,-11,51,162,1,8,0.02,50.20,567.65,0.00,11.95
23986,0.00,39.02,669,0.00,0.67,-31.75,15.6250,-64.00,-11,51,165,1,8,0.02,50.20,562.70,0.00,13.01
23998,0.00,39.38,663,0.00,0.67,-31.75,5.6250,-64.00,-11,51,159,1,8,0.02,50.20,557.75,0.00,10.90
23998,0.00,40.48,670,0.00,0.67,-31.75,7.6250,-64.00,-11,50,162,1,8,0.02,50.20,552.80,0.00,11.95
23998,0.00,41.02,675,0.00,0.67,-31.75,8.6250,-64.00,-11,50,167,1,8,0.02,50.20,552.80,0.00,13.71
23998,0.00,42.76,685,0.00,0.67,-31.75,1.1250,-64.00,-11,50,159,1,8,0.02,50.20,537.95,0.00,10.90
23998,0.00,43.48,700,0.00,0.67,-31.75,13.1250,-64.00,-11,50,144,1,8,0.02,50.20,528.05,0.00,5.62
23998,0.00,44.76,720,0.00,0.67,-31.75,10.1250,-64.00,-11,50,144,1,8,0.02,50.20,523.10,0.00,5.62
23998,0.00,52.90,735,0.00,0.67,-31.75,2.6250,-64.00,-11,50,118,1,8,0.02,50.20,513.20,0.00,-3.52
23998,0.00,53.41,759,0.00,0.67,-31.75,14.1250,-64.00,-11,50,123,1,8,0.02,50.20,503.30,0.00,-1.76
24012,0.00,54.35,789,0.00,0.67,-31.75,15.6250,-64.00,-11,50,116,1,8,0.02,50.20,493.40,0.00,-4.22
24708,0.00,37.47,694,0.00,0.67,-31.75,2.1250,-64.00,-11,51,173,1,8,0.02,50.20,567.65,0.00,15.82
25382,0.00,37.28,714,0.00,0.67,-31.75,7.1250,-64.00,-11,51,184,1,8,0.02,50.20,567.65,0.00,19.69
25659,0.00,37.38,737,0.00,0.67,-31.75,12.6250,-64.00,-11,51,176,1,8,0.02,50.20,562.70,0.00,16.88
25659,0.00,37.92,766,0.00,0.67,-31.75,13.6250,-64.00,-11,51,165,1,8,0.02,50.20,557.75,0.00,13.01
25659,0.00,38.35,796,0.00,0.67,-31.75,4.5000,-64.00,-11,51,167,1,8,0.02,50.20,552.80,0.00,13.71
25789,0.00,38.63,846,0.00,0.67,-31.75,15.5000,-64.00,-11,51,181,1,8,0.02,50.20,542.90,0.00,18.63
26589,0.00,39.52,873,0.00,0.67,-31.75,3.2500,-64.00,-11,51,173,1,8,0.02,50.20,528.05,0.00,15.82
27003,0.00,40.10,896,0.00,0.67,-31.75,2.3750,-64.00,-11,51,170,1,8,0.02,50.20,513.20,0.00,14.77
27786,0.00,40.53,922,0.00,0.67,-31.75,15.0000,-64.00,-11,51,184,1,8,0.02,50.20,503.30,0.00,19.69
28346,0.00,41.28,937,0.00,0.67,-31.75,6.8750,-64.00,-11,51,175,1,8,0.02,50.20,483.50,0.00,16.52
28346,0.00,48.48,954,0.00,0.67,-31.75,15.7500,-64.00,-11,51,154,1,8,0.02,50.20,468.65,0.00,9.14
28346,0.00,49.17,956,0.00,0.67,-31.75,1.0000,-64.00,-11,51,164,1,8,0.02,50.20,458.75,0.00,12.66
29240,0.00,50.26,954,0.00,0.67,-31.75,12.7500,-64.00,-11,51,159,1,8,0.02,50.20,448.85,0.00,10.90
29646,0.00,51.54,952,0.00,0.67,-31.75,5.2500,-64.00,-11,51,154,1,8,0.02,50.20,433.99,0.00,9.14
29916,0.00,52.14,941,0.00,0.67,-31.75,11.1250,-64.00,-11,51,156,1,8,0.02,50.20,429.04,0.00,9.84
29916,0.00,52.40,919,0.00,0.67,-31.75,3.5000,-64.00,-11,51,149,1,8,0.02,50.20,424.09,0.00,7.38
30051,0.00,52.62,909,0.00,0.67,-31.75,9.8750,-64.00,-11,51,146,1,8,0.02,50.20,424.09,0.00,6.33
30475,0.00,50.71,796,2651166346503913000000000.00,0.67,-31.75,6.0000,-64.00,-11,52,146,1,8,0.02,50.20,493.15,0.00,6.33
30491,0.00,50.71,796,2652789659982399400000000.00,0.67,-31.75,6.0000,-64.00,-11,52,139,1,8,0.02,50.20,493.15,0.00,3.87
30491,0.00,50.71,791,2651240133480208000000000.00,0.67,-31.75,6.0000,-64.00,-11,52,131,1,8,0.02,50.20,493.15,0.00,1.05
30491,0.00,50.80,786,2649690606978016000000000.00,0.67,-31.75,11.5000,-64.00,-11,52,146,1,8,0.02,50.20,493.16,0.00,6.33
30491,0.00,50.89,787,2650059541859490300000000.00,0.67,-31.75,1.0000,-64.00,-11,52,151,1,8,0.02,50.20,493.16,0.00,8.09
30491,0.00,50.89,787,2650576050693554000000000.00,0.67,-31.75,1.0000,-64.00,-11,52,149,1,8,0.02,50.20,493.16,0.00,7.38
30491,0.00,51.07,789,2652420725100925000000000.00,0.67,-31.75,12.0000,-64.00,-11,52,151,1,8,0.02,50.20,493.16,0.00,8.09
30491,0.00,51.07,794,2653527529745348000000000.00,0.67,-31.75,12.0000,-64.00,-11,52,139,1,8,0.02,50.20,493.15,0.00,3.87
30491,0.00,51.01,795,2652568299053515000000000.00,0.67,-31.75,7.8750,-64.00,-11,52,126,1,8,0.02,50.20,493.15,0.00,-0.70
30491,0.00,50.89,787,2650207115812080000000000.00,0.67,-31.75,1.0000,-64.00,-11,52,133,1,8,0.02,50.20,493.16,0.00,1.76
30491,0.00,50.98,791,2651387707432797400000000.00,0.67,-31.75,6.5000,-64.00,-11,52,136,1,8,0.02,50.20,493.15,0.00,2.81
30491,0.00,51.07,798,2651904216266861300000000.00,0.67,-31.75,12.0000,-64.00,-11,52,133,1,8,0.02,50.20,493.15,0.00,1.76
30511,0.00,50.80,799,662662459417462300000000.00,0.67,-31.75,11.5000,-64.00,-11,52,133,1,8,0.02,50.20,493.13,0.00,1.76
30511,0.00,50.98,804,663308095460042100000000.00,0.67,-31.75,2.6250,-64.00,-11,52,139,1,8,0.02,50.20,493.13,0.00,3.87
30511,0.00,50.98,804,2655224630200129000000000.00,0.67,-31.75,4.7500,-64.00,-11,52,154,1,8,0.02,50.20,493.13,0.00,9.14
30511,0.00,51.07,804,165942316015471200000000.00,0.67,-31.75,12.0000,-64.00,-11,52,141,1,8,0.02,50.20,493.13,0.00,4.57
30687,0.00,51.07,814,41531695864052080000000.00,0.67,-31.75,12.0000,-64.00,-11,52,141,1,8,0.02,50.20,493.11,0.00,4.57
30687,0.00,57.69,799,2652346938124630300000000.00,0.67,-31.75,6.0000,-64.00,-11,52,141,1,8,0.02,50.20,493.15,0.00,4.57
30703,0.00,52.91,907,0.00,0.67,-31.75,2.5000,-64.00,-11,51,149,1,8,0.02,50.20,429.04,0.00,7.38
30703,0.00,53.28,892,0.00,0.67,-31.75,14.2500,-64.00,-11,51,139,1,8,0.02,50.20,433.99,0.00,3.87
30703,0.00,53.36,858,0.00,0.67,-31.75,4.7500,-64.00,-11,51,133,1,8,0.02,50.20,433.99,0.00,1.76
30703,0.00,53.41,840,0.00,0.67,-31.75,12.1250,-64.00,-11,51,149,1,8,0.02,50.20,443.89,0.00,7.38
30703,0.00,52.98,829,0.00,0.67,-31.75,3.0000,-64.00,-11,51,146,1,8,0.02,50.20,453.80,0.00,6.33
30703,0.00,52.75,814,0.00,0.67,-31.75,9.8750,-64.00,-11,51,123,1,8,0.02,50.20,458.75,0.00,-1.76
30703,0.00,52.74,803,0.00,0.67,-31.75,10.6250,-64.00,-11,51,123,1,8,0.02,50.20,463.70,0.00,-1.76
30703,0.00,52.27,791,0.00,0.67,-31.75,1.6250,-64.00,-11,51,126,1,8,0.02,50.20,468.65,0.00,-0.70
30703,0.00,51.86,774,0.00,0.67,-31.75,11.6250,-64.00,-11,51,118,1,8,0.02,50.20,478.55,0.00,-3.52
30703,0.00,51.55,761,0.00,0.67,-31.75,11.1250,-64.00,-11,51,118,1,8,0.02,50.20,483.50,0.00,-3.52
30719,0.00,51.03,750,0.00,0.67,-31.75,15.6250,-64.00,-11,51,121,1,8,0.02,50.20,493.40,0.00,-2.46
30719,0.00,50.09,738,0.00,0.67,-31.75,14.1250,-64.00,-11,51,126,1,8,0.02,50.20,493.40,0.00,-0.70
30719,0.00,49.47,726,0.00,0.67,-31.75,13.1250,-64.00,-11,51,126,1,8,0.02,50.20,503.30,0.00,-0.70
30719,0.00,49.16,722,0.00,0.67,-31.75,12.6250,-64.00,-11,51,136,1,8,0.02,50.20,508.25,0.00,2.81
30719,0.00,48.44,710,0.00,0.67,-31.75,6.1250,-64.00,-11,51,133,1,8,0.02,50.20,513.20,0.00,1.76
30719,0.00,47.81,706,0.00,0.67,-31.75,5.1250,-64.00,-11,52,126,1,8,0.02,50.20,513.20,0.00,-0.70
30719,0.00,47.60,708,0.00,0.67,-31.75,10.1250,-64.00,-11,52,133,1,8,0.02,50.20,518.15,0.00,1.76
30719,0.00,47.19,713,0.00,0.67,-31.75,4.1250,-64.00,-11,52,126,1,8,0.02,50.20,518.15,0.00,-0.70
30719,0.00,46.77,714,0.00,0.67,-31.75,14.1250,-64.00,-11,52,128,1,8,0.02,50.20,518.15,0.00,0.00
30719,0.00,40.93,720,0.00,0.67,-31.75,3.1250,-64.00,-11,52,131,1,8,0.02,50.20,523.10,0.00,1.05
30719,0.00,40.75,714,0.00,0.67,-31.75,8.1250,-64.00,-11,52,139,1,8,0.02,50.20,523.19,0.00,3.87
30719,0.00,45.95,720,0.00,0.67,-31.75,2.1250,-64.00,-11,52,146,1,8,0.02,50.20,523.16,0.00,6.33
30719,0.00,45.95,733,0.00,0.67,-31.75,2.1250,-64.00,-11,52,136,1,8,0.02,50.20,523.12,0.00,2.81
30719,0.00,40.57,763,0.00,0.67,-31.75,13.1250,-64.00,-11,52,151,1,8,0.02,50.20,523.06,0.00,8.09
30719,0.00,46.46,778,0.00,0.67,-31.75,13.6250,-64.00,-11,52,141,1,8,0.02,50.20,518.07,0.00,4.57
30738,0.00,56.24,795,0.00,0.67,-31.75,9.0000,-64.00,-11,52,146,1,8,0.02,50.20,513.08,0.00,6.33
30738,0.00,49.78,809,2656700369726026000000000.00,0.67,-31.75,12.5000,-64.00,-11,52,139,1,8,0.02,50.20,508.11,0.00,3.87
30738,0.00,50.15,812,663861497782253400000000.00,0.67,-31.75,8.5000,-64.00,-11,52,144,1,8,0.02,50.20,503.08,0.00,5.62
30738,0.00,50.19,812,663584796621147700000000.00,0.67,-31.75,1.3750,-64.00,-11,52,162,1,8,0.02,50.20,493.20,0.00,11.95
30738,0.00,49.94,800,165873140725194800000000.00,0.67,-31.75,6.7500,-64.00,-11,52,162,1,8,0.02,50.20,493.20,0.00,11.95
30738,0.00,50.11,802,663677030341516300000000.00,0.67,-31.75,8.1250,-64.00,-11,52,168,1,8,0.02,50.20,493.20,0.00,14.06
30738,0.00,49.95,802,2654412973460886000000000.00,0.67,-31.75,5.7500,-64.00,-11,52,154,1,8,0.02,50.20,493.20,0.00,9.14
31910,0.00,49.80,802,2656405221820846400000000.00,0.67,-31.75,7.6250,-64.00,-11,52,159,1,8,0.02,50.20,493.20,0.00,10.90
31910,0.00,58.52,782,2651018772551323000000000.00,0.67,-31.75,2.0000,-64.00,-11,53,123,1,8,0.02,50.20,493.18,0.00,-1.76
31910,0.00,49.75,804,2657364452512679300000000.00,0.67,-31.75,6.1250,-64.00,-11,52,151,1,8,0.02,50.20,493.20,0.00,8.09
31910,0.00,49.83,808,166011491305747620000000.00,0.67,-31.75,6.5000,-64.00,-11,52,144,1,8,0.02,50.20,493.20,0.00,5.62
